"","ensembl_gene_id","external_gene_name","logFC","logCPM","LR","PValue","FDR","DE","aveGc","aveLength","rankstat"
"154","ENSDARG00000036239","gatm",-0.817409366303975,6.04249775718196,17.5736657589598,2.76389438592885e-05,0.00345868017649817,TRUE,0.612357414448669,1052,-4.55847855626334
"155","ENSDARG00000098950","si:dkeyp-92c9.4",-0.913597934596564,0.157446221718025,17.5736286124318,2.76394837779551e-05,0.00345868017649817,TRUE,0.377466251298027,1926,-4.5584700725308
"156","ENSDARG00000034063","unm_sa911",-0.792175134290744,1.67333375237233,17.5536611421547,2.79312471631e-05,0.00347278506394543,TRUE,0.540711700844391,1658,-4.55390967210566
"157","ENSDARG00000053502","cryaa",0.457328425079022,6.95995160996502,17.5144609072651,2.85130720805184e-05,0.00352254487945054,TRUE,0.431192660550459,1417,4.54495598803113
"158","ENSDARG00000077029","bub1",-0.674879796111441,1.27763732243508,17.4616627002041,2.93160215354434e-05,0.00359881996013583,TRUE,0.555039787798408,1508,-4.53289496794766
"159","ENSDARG00000026759","ldlrb",-0.48190504781444,3.33256305352979,17.4293276849291,2.98189493514172e-05,0.00363753673974899,TRUE,0.60903525438041,1579,-4.52550766265768
"160","ENSDARG00000045808","rlbp1b",-0.703529909829176,3.40236007896895,17.3985501509286,3.03057054560457e-05,0.00367380914390914,TRUE,0.415694925937598,1586,-4.51847560203173
"161","ENSDARG00000030723","cldn11b",0.414332185166039,4.00055243093752,17.3422677889578,3.12165769264303e-05,0.00376072500661517,TRUE,0.430972893465014,2380,4.50561472149999
"162","ENSDARG00000021404","zgc:110319",0.404499665727,4.27611936537175,17.2299575410541,3.31172759251644e-05,0.00396507829533635,TRUE,0.370376801528043,823,4.47994539348511
"163","ENSDARG00000103277","cyp24a1",0.4205804355283,8.36185792977647,17.2113040684894,3.34440401757026e-05,0.00397963560274802,TRUE,0.46600566572238,2118,4.47568126352888
"164","ENSDARG00000038281","natd1",0.426554578988533,5.25627617582794,17.1920679622163,3.37844052213381e-05,0.00399479716228118,TRUE,0.410967344423906,3246,4.47128372248015
"165","ENSDARG00000014041","smarcad1a",-0.683564654068146,1.57919515930191,17.180913004877,3.39833744986799e-05,0.00399479716228118,TRUE,0.419687712152071,1473,-4.46873349852786
"166","ENSDARG00000098591","tubb2b",-0.427661244629597,6.97650803223379,17.0848139162183,3.57470042210383e-05,0.0041739691615704,TRUE,0.52359693877551,1568,-4.44676034840242
"167","ENSDARG00000062817","crym",-0.808517529689178,1.48735979487951,17.0746956637176,3.59379691679861e-05,0.0041739691615704,TRUE,0.434511434511435,962,-4.44444646824143
"168","ENSDARG00000040041","mcm4",-0.590566707271307,3.97759037719374,16.9965495373457,3.74478102063289e-05,0.00429946976591184,TRUE,0.518407960199005,3015,-4.42657357297421
"169","ENSDARG00000023587","kcnk5a",-0.830636307193877,1.50811925274075,16.9958369184407,3.74618679335482e-05,0.00429946976591184,TRUE,0.426885582349923,1949,-4.42641057151478
"170","ENSDARG00000105511","BX248521.2",0.921371000593046,1.11676153687928,16.9307972361733,3.8767489088936e-05,0.00442314246099413,TRUE,NA,NA,4.41153232667226
"171","ENSDARG00000096920","si:zfos-375h5.1",0.459151211426804,3.35455117528677,16.9135519138237,3.91212837668217e-05,0.00443740596456886,TRUE,0.425383077948035,3002,4.40758690225614
"172","ENSDARG00000094077","si:dkey-21e2.16",0.554659100893758,2.80155961965629,16.8883165216671,3.96448562158092e-05,0.00447064901838277,TRUE,0.436488169364882,803,4.40181315291146
"173","ENSDARG00000010948","kif11",-0.641351804658316,2.05389676178935,16.8086816641526,4.13437255186805e-05,0.00463527687953946,TRUE,0.461796246648794,2238,-4.38359039129595
"174","ENSDARG00000026629","gmds",-0.408708626890073,4.37302783250503,16.7731402500033,4.21253787166073e-05,0.0046957692275133,TRUE,0.437185929648241,1592,-4.37545618169821
"175","ENSDARG00000100954","wars",-0.544076214422186,2.3280064652972,16.7161575974124,4.34097097928597e-05,0.00481128417795604,TRUE,0.519125683060109,915,-4.36241311754257
"176","ENSDARG00000071083","si:dkeyp-34c12.1",0.599143599007747,2.86560108555814,16.6569941627518,4.47848716589516e-05,0.00493549642441491,TRUE,0.435285247549636,1990,4.34886866601553
"177","ENSDARG00000103754","aspm",-0.594377687083458,2.71801820511726,16.6126628671848,4.58439162964981e-05,0.00502366440953038,TRUE,0.441895878937851,10507,-4.3387182890924
"178","ENSDARG00000004748","zgc:100868",-0.52406232139258,5.48240344947082,16.5929008906003,4.63240959309882e-05,0.00504776497009802,TRUE,0.391918953940393,4244,-4.33419304769205
"179","ENSDARG00000093323","si:ch211-114l13.1",0.628793996037065,2.25132992038234,16.4939983128516,4.88043164083482e-05,0.00527281531384917,TRUE,0.44889224572004,1986,4.31154176591886
"180","ENSDARG00000068431","si:ch211-195h23.3",1.46932927598631,4.46170086738829,16.4890011358173,4.89331179878764e-05,0.00527281531384917,TRUE,0.44207650273224,1830,4.31039711038381
"181","ENSDARG00000055753","suv39h1b",-0.799687991467292,0.251437576487702,16.4715891495871,4.93845858299963e-05,0.00527624874394005,TRUE,0.450354609929078,1551,-4.30640858414508
"182","ENSDARG00000052348","smarca5",-0.415370116848373,4.6085766622855,16.4668175354265,4.95090364712873e-05,0.00527624874394005,TRUE,0.485852869846403,3711,-4.30531552568377
"183","ENSDARG00000055314","mcmbp",-0.433850967269262,3.61213704620686,16.4478859144105,5.00059161189023e-05,0.00530008059585917,TRUE,0.436595031245237,2187,-4.30097861194797
"184","ENSDARG00000073699","col9a1a",-0.443331148785766,6.06257095136456,16.437181841579,5.02890712720931e-05,0.0053011240564865,TRUE,0.53126244524094,2511,-4.29852638476344
"185","ENSDARG00000092033","si:dkey-239h2.3",0.40446544175017,6.00497301576431,16.2827126488137,5.45594454462282e-05,0.00572018921013536,TRUE,0.406349206349206,788,4.26313005259034
"186","ENSDARG00000097825","BX465227.1",0.434870817048549,3.21506531055548,16.2073059377306,5.67747340754307e-05,0.00589222483802965,TRUE,NA,NA,4.24584489127544
"187","ENSDARG00000041295","lim2.5",0.462360561121175,4.79237214522039,16.1933505024446,5.71945278275964e-05,0.00589222483802965,TRUE,0.459199189052205,986,4.24264552099657
"188","ENSDARG00000101670","kntc1",-0.638677788654173,1.85814043612425,16.1911459483244,5.72611279844952e-05,0.00589222483802965,TRUE,0.46078859304525,6873,-4.24214010108185
"189","ENSDARG00000079347","zgc:194659",0.582281570827978,5.34151753729728,16.1836808175327,5.74872312788141e-05,0.00589222483802965,TRUE,0.416591523895401,1109,4.24042860750098
"190","ENSDARG00000096988","CR589944.1",0.977171665146313,1.90941231442054,16.1760507663995,5.77192575389582e-05,0.00589222483802965,TRUE,NA,NA,4.23867926400972
"191","ENSDARG00000110961","zgc:110045",0.575023830663131,3.51029567867372,16.1390923520474,5.88565450828821e-05,0.00591127203343416,TRUE,0.566066066066066,666,4.2302052348541
"192","ENSDARG00000029406","h2afx",-0.75185765372016,1.04040326564266,16.1314679191848,5.90939545813819e-05,0.00591127203343416,TRUE,0.520766773162939,626,-4.22845694595865
"193","ENSDARG00000014179","pfkma",-0.415850527311021,5.93784232556176,16.126808747082,5.9239505670319e-05,0.00591127203343416,TRUE,0.454596728708404,1773,-4.22738857414726
"194","ENSDARG00000079245","si:dkey-73p2.2",-0.990247659486098,2.86871642446821,16.1141174207757,5.96378100349507e-05,0.00591127203343416,TRUE,0.418821096173733,2901,-4.22447831269052
"195","ENSDARG00000037402","lim2.3",0.373060962289892,5.14410108064263,16.1098167357823,5.9773392746158e-05,0.00591127203343416,TRUE,0.401719068084144,1105,4.22349209285098
"196","ENSDARG00000042876","abracl",-0.499141375991641,2.9942465447044,16.0983327806288,6.01369551284009e-05,0.00591127203343416,TRUE,0.37359413202934,1363,-4.22085856500189
"197","ENSDARG00000063195","pxk",0.375150904915621,6.02745340242524,16.0881694173119,6.04605644921906e-05,0.00591127203343416,TRUE,0.40485312899106,4698,4.21852780233354
"198","ENSDARG00000011094","ccna2",-0.747639604847991,1.45121225542312,16.0849055168216,6.05648606993769e-05,0.00591127203343416,TRUE,0.422977146386658,5397,-4.21777927732889
"199","ENSDARG00000002986","gda",-0.510740933201275,4.17447801428743,16.082284372873,6.06487489509898e-05,0.00591127203343416,TRUE,0.401550387596899,1935,-4.21717815323575
"200","ENSDARG00000091260","mylk4a",-0.445329476028549,4.81419613493104,16.0510270166659,6.1658175284849e-05,0.00597960983912465,TRUE,0.509556313993174,1465,-4.21000933195215
"201","ENSDARG00000093494","si:ch211-217k17.9",-0.550643339656076,3.78513210865141,16.0290409139819,6.23783021956891e-05,0.00601432276148488,TRUE,0.38998127340824,1068,-4.20496644998731
"202","ENSDARG00000077403","col8a1a",-0.692800370815997,2.36446439005977,16.0212268192771,6.26362754083288e-05,0.00601432276148488,TRUE,0.541223404255319,2256,-4.20317407498751
"203","ENSDARG00000044685","nr0b2a",0.715383776048507,4.78110033472406,15.9665959693914,6.44700767950609e-05,0.00615990940648769,TRUE,0.43062357166177,3063,4.19064181246841
"204","ENSDARG00000057683","mcm6",-0.766793000379358,3.16176576917458,15.9394963043702,6.53996765539579e-05,0.00621809865902239,TRUE,0.46674953387197,3218,-4.18442439955308
"205","ENSDARG00000095147","krt96",0.683397344858701,5.21286783258648,15.8881072035374,6.71996643422555e-05,0.00635807165649945,TRUE,0.498609179415855,1438,4.1726328962121
"206","ENSDARG00000053068","cyp8b1",-0.64285526759778,3.19002588990018,15.8233412383352,6.95393563648306e-05,0.00654750172840901,TRUE,0.449113924050633,1975,-4.15776933333202
"207","ENSDARG00000004232","dlb",-0.521416037874645,2.48328440798497,15.8006694466756,7.03776028574659e-05,0.00659441538658651,TRUE,0.470181503889369,1736,-4.15256552982116
"208","ENSDARG00000062702","ankmy1",0.788949229496988,0.697934555873443,15.6509686605399,7.61735549937577e-05,0.00708744815308701,TRUE,0.490829053558327,1363,4.11819577555871
"209","ENSDARG00000036832","cyt1l",-0.461112249411241,8.22628101181828,15.6460925346524,7.63702136520512e-05,0.00708744815308701,TRUE,0.508989865969271,1020,-4.11707599442062
"210","ENSDARG00000051880","kcnj11",-0.617937173630762,1.98664138157448,15.4920560689569,8.28527227829084e-05,0.00765243529093948,TRUE,0.525305410122164,1146,-4.08169321482265
"211","ENSDARG00000008982","casq2",-0.393529916538672,5.07944529183689,15.4385552074783,8.52315227474848e-05,0.0078327348132557,TRUE,0.410426871938418,2858,-4.06939975237727
"212","ENSDARG00000076830","si:dkey-65b12.6",-0.788841214160824,2.53183912813396,15.4301268802693,8.56124861007531e-05,0.0078327348132557,TRUE,0.443793698356488,3671,-4.06746289129005
"213","ENSDARG00000051879","abcc8",0.387248666423715,5.10916837089242,15.3856755662192,8.76502313979141e-05,0.0079661412508074,TRUE,0.489268322010461,4158,4.05724693302478
"214","ENSDARG00000011072","ddx11",-0.694392704459286,0.697336580211959,15.3804696734549,8.78920513339236e-05,0.0079661412508074,TRUE,0.470327583478398,3160,-4.05605039930515
"215","ENSDARG00000095048","si:dkey-250k15.7",0.574092493922309,2.01551022297117,15.3537631776149,8.91431960246987e-05,0.00804196013997701,TRUE,0.3973713033954,1141,4.04991179933882
"216","ENSDARG00000090232","clpb",0.415865749821567,5.39315606712943,15.3080330266728,9.13273210423801e-05,0.00820085518026854,TRUE,0.421694691724365,3033,4.0393992815788
"217","ENSDARG00000099873","zgc:163083",-0.716395363061642,1.08363573934269,15.2887182963984,9.22659153521596e-05,0.00824695711599303,TRUE,0.471910112359551,801,-4.03495870534831
"218","ENSDARG00000093402","si:dkey-286j17.4",-1.09456770669904,2.22210656823454,15.2796240455831,9.27112032326554e-05,0.00824874540321369,TRUE,0.396072904321086,3122,-4.03286778248834
"219","ENSDARG00000038066","kpna2",-0.636640614181202,2.02478688002707,15.2327030781524,9.50432213731752e-05,0.008417617907553,TRUE,0.485773409208484,1933,-4.02207885223573
"220","ENSDARG00000062943","taco1",-0.622466486838272,2.26834423700346,15.1658441763874,9.84685378262394e-05,0.00868134436217155,TRUE,0.464905660377358,1325,-4.00670251093511
"221","ENSDARG00000042285","atp8b3",-0.52147738364874,2.26489686285828,15.140285010546,9.9810572448498e-05,0.0087598455348917,TRUE,0.444934579439252,6688,-4.00082345357381
"222","ENSDARG00000054746","uggt1",-0.46128033865291,3.7603354715544,15.071179678837,0.00010353198121357,0.009045523908191,TRUE,0.432903799155743,6752,-3.98492547514283
"223","ENSDARG00000087994","si:ch211-114c17.1",0.610780904433992,2.59634885971448,15.0270880230076,0.000105979031576638,0.00921779953569718,TRUE,0.503612211605686,2146,3.97478005333314
"224","ENSDARG00000078425","oat",-0.579462650688135,5.40979164341855,14.9851285761376,0.000108361789375968,0.00935045265491318,TRUE,0.424651438742213,3371,-3.96512383208393
"225","ENSDARG00000035018","thy1",-0.506650459569323,2.62392440024859,14.9832740845414,0.000108468336118554,0.00935045265491318,TRUE,0.451746595618709,844,-3.96469702177805
"226","ENSDARG00000005462","kif4",-0.593412790534076,2.05592761098304,14.9245239349005,0.00011189887086254,0.00960349778429131,TRUE,0.461267605633803,4639,-3.95117429578302
"227","ENSDARG00000100915","si:ch211-255f4.7",0.428016659563242,3.73781112661029,14.8681876641531,0.000115290997518964,0.00983552493488471,TRUE,0.41791851291473,2313,3.93820460320382
"228","ENSDARG00000095559","si:dkey-246j7.1",-0.606413561014487,1.17504908458603,14.862868006479,0.000115616605751377,0.00983552493488471,TRUE,0.39385775862069,928,-3.93697978470217
